,id,html_url,name,locale,links_clean,Status,Repeated
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://doodle.com/auth/realms/doodle/protocol/openid-connect/registrations?client_id=web-static-site&redirect_uri=https%3A%2F%2Fdoodle.com%2Fsettings%2Fconnect-calendars&state=c7647b25-9624-4c2f-b3ea-a0b7b02dc543&response_mode=fragment&response_type=none&scope=openid&nonce=362f193b-2bfc-4765-b14e-cf018d1da0ab&code_challenge=aA4LE0ik3dN3vrrc66ruvhSpHkNI3ojl39w69uH4qf8&code_challenge_method=S256,200,True
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://doodle.com/settings/calendars,200,False
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://doodle.com/settings/integrations,200,True
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,http://www.doodle.com/en/premium,200,True
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://help.doodle.com/hc/en-us/articles/360019827120,200,True
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://help.doodle.com/hc/en-us/articles/360019902939,200,True
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://help.doodle.com/hc/en-us/articles/4403074353554,200,True
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://doodle.com/features/mobile,200,False
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://help.doodle.com,200,False
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://help.doodle.com/hc/en-us/requests/new,200,True
106,360012047574,https://help.doodle.com/hc/en-us/articles/360012047574-How-do-I-enable-cookies-on-my-computer-,How do I enable cookies on my computer?,en-us,http://windows.microsoft.com/en-US/windows7/Block-enable-or-allow-cookies,200,False
106,360012047574,https://help.doodle.com/hc/en-us/articles/360012047574-How-do-I-enable-cookies-on-my-computer-,How do I enable cookies on my computer?,en-us,http://support.apple.com/kb/PH5042,200,False
106,360012047574,https://help.doodle.com/hc/en-us/articles/360012047574-How-do-I-enable-cookies-on-my-computer-,How do I enable cookies on my computer?,en-us,http://support.google.com/chrome/bin/answer.py?hl=en&answer=114662,200,False
106,360012047574,https://help.doodle.com/hc/en-us/articles/360012047574-How-do-I-enable-cookies-on-my-computer-,How do I enable cookies on my computer?,en-us,http://support.mozilla.org/en-US/kb/Enabling%20and%20disabling%20cookies,200,False
106,360012047574,https://help.doodle.com/hc/en-us/articles/360012047574-How-do-I-enable-cookies-on-my-computer-,How do I enable cookies on my computer?,en-us,https://www.microsoft.com/en-us/itpro/microsoft-edge/support,200,False
107,360012047794,https://help.doodle.com/hc/en-us/articles/360012047794-I-can-only-see-a-white-page-No-polls-etc-,I can only see a white page. No polls etc.,en-us,https://help.doodle.com/hc/en-us/articles/360012149773,200,False
107,360012047794,https://help.doodle.com/hc/en-us/articles/360012047794-I-can-only-see-a-white-page-No-polls-etc-,I can only see a white page. No polls etc.,en-us,http://enable-javascript.com/,200,False
107,360012047794,https://help.doodle.com/hc/en-us/articles/360012047794-I-can-only-see-a-white-page-No-polls-etc-,I can only see a white page. No polls etc.,en-us,http://www.wikihow.com/Clear-Your-Browser's-Cache,200,False
107,360012047794,https://help.doodle.com/hc/en-us/articles/360012047794-I-can-only-see-a-white-page-No-polls-etc-,I can only see a white page. No polls etc.,en-us,http://www.wikihow.com/Clear-Your-Browser's-Cookies,200,False
107,360012047794,https://help.doodle.com/hc/en-us/articles/360012047794-I-can-only-see-a-white-page-No-polls-etc-,I can only see a white page. No polls etc.,en-us,https://help.doodle.com/hc/en-us/articles/360012047574,200,False
107,360012047794,https://help.doodle.com/hc/en-us/articles/360012047794-I-can-only-see-a-white-page-No-polls-etc-,I can only see a white page. No polls etc.,en-us,http://doodle.com/en/terms-of-service,200,False
107,360012047794,https://help.doodle.com/hc/en-us/articles/360012047794-I-can-only-see-a-white-page-No-polls-etc-,I can only see a white page. No polls etc.,en-us,https://help.doodle.com/hc/en-gb/requests/new,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://iabeurope.eu/tcf-2-0/,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://doodle.com/en/,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://doodle.com/en/general-data-processing-terms,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.doodle.com/content/ccpa,404,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.google.com/privacy,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://firebase.google.com/terms/analytics,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://code.google.com/apis/analytics/docs/gaJS/gaJSApi_gat.html#_gat._anonymizeIp,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.net-metrix.ch/index.php?nodeId=157,Timeout,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.agof.de/?lang=en,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://doodle.com/de/privacy-policy,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://try.crashlytics.com/,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,http://hockeyapp.net/features/,404,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,http://try.crashlytics.com/terms/,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,http://hockeyapp.net/privacy/,404,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://policies.google.com/privacy,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://privacy.microsoft.com/,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.facebook.com/policy.php,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.google.com/policies/privacy/ads/,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.google.ch/ads/preferences,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.networkadvertising.org/managing/opt_out.asp,403,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://doodle.com/en/premium,200,True
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.paypal.com/cgi-bin/webscr?cmd=p/gen/ua/policy_privacy-outside,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://stripe.com/de/privacy,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,mailto:privacy@doodle.com,mailto:privacy@doodle.com,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,mailto:privacy@doodle.com,mailto:privacy@doodle.com,True
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://www.eprivacy.eu/,200,False
108,360019179919,https://help.doodle.com/hc/en-us/articles/360019179919-Privacy-Policy,Privacy Policy,en-us,https://doodle.com/privacy-policy,200,True
